step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
172,'C161678291','3','F','28007','M1823072687','28007','es_transportation',31.46,0
172,'C1032715879','3','F','28007','M348934600','28007','es_transportation',48.72,0
172,'C323912860','2','F','28007','M1823072687','28007','es_transportation',35.58,0
172,'C182918114','5','F','28007','M85975013','28007','es_food',17.82,0
172,'C1686098746','0','M','28007','M1823072687','28007','es_transportation',7.6,0
172,'C1476505660','1','F','28007','M1823072687','28007','es_transportation',40.27,0
172,'C1441133487','1','M','28007','M1823072687','28007','es_transportation',26.77,0
172,'C901739086','2','M','28007','M1823072687','28007','es_transportation',56.14,0
172,'C458379262','5','F','28007','M1823072687','28007','es_transportation',36.21,0
172,'C1658315324','4','M','28007','M1823072687','28007','es_transportation',13.72,0
172,'C43130617','2','M','28007','M1823072687','28007','es_transportation',36.34,0
172,'C1511148959','4','F','28007','M1946091778','28007','es_wellnessandbeauty',50.63,0
172,'C74966273','2','F','28007','M1823072687','28007','es_transportation',37.75,0
172,'C1133298590','3','M','28007','M1913465890','28007','es_health',172.62,0
172,'C861002792','3','F','28007','M1823072687','28007','es_transportation',16.5,0
172,'C1116417172','2','M','28007','M1600850729','28007','es_fashion',37.86,0
172,'C1269217373','2','F','28007','M348934600','28007','es_transportation',6.54,0
172,'C69477057','3','M','28007','M85975013','28007','es_food',22.56,0
172,'C524644424','4','M','28007','M85975013','28007','es_food',28.38,0
172,'C1954474578','2','M','28007','M348934600','28007','es_transportation',36.03,0
172,'C572958608','2','M','28007','M1823072687','28007','es_transportation',15.74,0
172,'C1043944424','2','M','28007','M1823072687','28007','es_transportation',22.93,0
172,'C892313955','3','M','28007','M1823072687','28007','es_transportation',39.49,0
172,'C739658140','2','M','28007','M1823072687','28007','es_transportation',51.31,0
172,'C696720817','5','F','28007','M1823072687','28007','es_transportation',19.77,0
172,'C802146030','2','M','28007','M1649169323','28007','es_sportsandtoys',110.37,0
172,'C1307916597','1','F','28007','M85975013','28007','es_food',9.03,0
172,'C99594781','2','F','28007','M840466850','28007','es_tech',133.83,0
172,'C194859196','2','F','28007','M1823072687','28007','es_transportation',55.61,0
172,'C49864446','5','M','28007','M348934600','28007','es_transportation',46.28,0
172,'C60351691','2','F','28007','M348934600','28007','es_transportation',27.43,0
172,'C1263267362','5','F','28007','M1823072687','28007','es_transportation',35.78,0
172,'C1199849921','5','M','28007','M1823072687','28007','es_transportation',52.2,0
172,'C1093060677','2','M','28007','M348934600','28007','es_transportation',20.83,0
172,'C864655240','2','F','28007','M1823072687','28007','es_transportation',6.97,0
172,'C1806256044','3','M','28007','M1823072687','28007','es_transportation',52.73,0
172,'C30336615','2','M','28007','M348934600','28007','es_transportation',28.28,0
172,'C87697988','6','F','28007','M348934600','28007','es_transportation',10.78,0
172,'C634714812','3','M','28007','M1823072687','28007','es_transportation',27.64,0
172,'C2140112247','2','M','28007','M348934600','28007','es_transportation',50.43,0
172,'C1862240946','3','M','28007','M1823072687','28007','es_transportation',3.25,0
172,'C1524407626','1','M','28007','M1823072687','28007','es_transportation',48.45,0
172,'C514238360','4','M','28007','M1913465890','28007','es_health',11.71,0
172,'C1629152705','6','M','28007','M348934600','28007','es_transportation',33.64,0
172,'C1400578246','4','M','28007','M348934600','28007','es_transportation',13.13,0
172,'C763253161','3','F','28007','M1823072687','28007','es_transportation',18.4,0
172,'C470079617','5','F','28007','M1823072687','28007','es_transportation',49.51,0
172,'C723217997','4','F','28007','M348934600','28007','es_transportation',4.08,0
172,'C1403935304','3','M','28007','M348934600','28007','es_transportation',16.54,0
172,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',17.25,0
172,'C835284421','2','F','28007','M1823072687','28007','es_transportation',30.93,0
172,'C1264836741','2','F','28007','M1823072687','28007','es_transportation',20.23,0
172,'C826715503','5','M','28007','M1823072687','28007','es_transportation',36.48,0
172,'C457497998','4','M','28007','M1823072687','28007','es_transportation',70.56,0
172,'C287182059','4','M','28007','M1872033263','28007','es_home',47.6,0
172,'C1702053445','4','F','28007','M1823072687','28007','es_transportation',35.12,0
173,'C1767734624','3','F','28007','M1823072687','28007','es_transportation',36.55,0
173,'C1711218892','2','M','28007','M1823072687','28007','es_transportation',42.08,0
173,'C566598245','4','M','28007','M1823072687','28007','es_transportation',45.64,0
173,'C1975322645','3','F','28007','M348934600','28007','es_transportation',34.37,0
173,'C1163635747','4','M','28007','M348934600','28007','es_transportation',33.27,0
173,'C39890933','5','M','28007','M1823072687','28007','es_transportation',35.03,0
173,'C1557540123','4','F','28007','M1823072687','28007','es_transportation',0.13,0
173,'C927830595','6','F','28007','M348934600','28007','es_transportation',8.36,0
173,'C1370192017','6','F','28007','M1823072687','28007','es_transportation',18.78,0
173,'C1069648311','2','M','28007','M1823072687','28007','es_transportation',33.82,0
173,'C1970738826','4','M','28007','M85975013','28007','es_food',21.43,0
173,'C1461183743','2','F','28007','M348934600','28007','es_transportation',38.21,0
173,'C2015444413','2','F','28007','M1649169323','28007','es_sportsandtoys',245.08,0
173,'C1916796804','4','F','28007','M151143676','28007','es_barsandrestaurants',62.46,0
173,'C161101673','2','M','28007','M348934600','28007','es_transportation',12.85,0
173,'C841956493','2','F','28007','M1823072687','28007','es_transportation',25.97,0
173,'C62153477','3','M','28007','M209847108','28007','es_wellnessandbeauty',11.28,0
173,'C1354768768','1','F','28007','M1823072687','28007','es_transportation',15.51,0
173,'C1621267054','2','F','28007','M1913465890','28007','es_health',177.96,0
173,'C1909173090','5','F','28007','M348934600','28007','es_transportation',5.01,0
173,'C1160118068','2','M','28007','M1823072687','28007','es_transportation',9.54,0
173,'C1463833315','1','M','28007','M348934600','28007','es_transportation',29.01,0
173,'C1145304322','3','F','28007','M348934600','28007','es_transportation',11.96,0
173,'C1764447156','3','F','28007','M1823072687','28007','es_transportation',33.38,0
173,'C1022713215','2','F','28007','M1823072687','28007','es_transportation',45.47,0
173,'C521436442','3','F','28007','M1823072687','28007','es_transportation',35.18,0
173,'C439601438','5','F','28007','M1823072687','28007','es_transportation',14.41,0
173,'C2145337724','3','F','28007','M348934600','28007','es_transportation',19.95,0
173,'C1681976106','1','M','28007','M1823072687','28007','es_transportation',33,0
173,'C896887653','3','M','28007','M1823072687','28007','es_transportation',21.55,0
173,'C1149495561','5','F','28007','M1823072687','28007','es_transportation',27.98,0
173,'C447373253','4','M','28007','M1823072687','28007','es_transportation',0.99,0
173,'C614111561','1','M','28007','M1649169323','28007','es_sportsandtoys',104.18,0
173,'C1679430600','4','M','28007','M1823072687','28007','es_transportation',38.34,0
173,'C108266856','3','F','28007','M1823072687','28007','es_transportation',15.29,0
173,'C2016997607','2','M','28007','M1823072687','28007','es_transportation',31.97,0
173,'C1373973501','4','F','28007','M1823072687','28007','es_transportation',26.27,0
173,'C1204610604','2','F','28007','M348934600','28007','es_transportation',25.61,0
173,'C1602759549','2','F','28007','M1823072687','28007','es_transportation',14.43,0
173,'C118437987','2','M','28007','M1823072687','28007','es_transportation',66.26,0
173,'C696052681','2','F','28007','M1823072687','28007','es_transportation',33.06,0
173,'C1434797923','3','M','28007','M1823072687','28007','es_transportation',29.3,0
173,'C532292379','3','M','28007','M1946091778','28007','es_wellnessandbeauty',15.16,0
173,'C1552608695','6','F','28007','M1823072687','28007','es_transportation',39.04,0
173,'C1877622224','2','M','28007','M1823072687','28007','es_transportation',31.24,0
173,'C1075692577','3','M','28007','M1823072687','28007','es_transportation',3.04,0
173,'C1206604144','2','F','28007','M1823072687','28007','es_transportation',31.04,0
173,'C96407618','4','F','28007','M1823072687','28007','es_transportation',39.1,0
173,'C226835436','4','F','28007','M85975013','28007','es_food',48.25,0
173,'C1980302296','1','F','28007','M1823072687','28007','es_transportation',13.94,0
173,'C880299982','3','M','28007','M1823072687','28007','es_transportation',10.4,0
173,'C1338572942','2','F','28007','M980657600','28007','es_sportsandtoys',25.07,0
173,'C1690923384','6','F','28007','M1053599405','28007','es_health',46.38,0
173,'C1338020899','3','M','28007','M1823072687','28007','es_transportation',28.56,0
173,'C1045850211','3','M','28007','M1823072687','28007','es_transportation',6.16,0
173,'C2062758473','2','F','28007','M348934600','28007','es_transportation',10.86,0
173,'C783189419','0','F','28007','M480139044','28007','es_health',26.31,0
173,'C1806072501','5','M','28007','M1823072687','28007','es_transportation',66.26,0
173,'C19820082','5','F','28007','M1823072687','28007','es_transportation',14.11,0
173,'C601235628','4','F','28007','M348934600','28007','es_transportation',43.13,0
173,'C949116847','3','M','28007','M1823072687','28007','es_transportation',38.53,0
173,'C574062699','2','M','28007','M348934600','28007','es_transportation',33.83,0
173,'C1878500339','2','F','28007','M1823072687','28007','es_transportation',65.1,0
173,'C21207783','3','F','28007','M1823072687','28007','es_transportation',41.23,0
173,'C1987405562','5','F','28007','M348934600','28007','es_transportation',2.73,0
173,'C135434041','4','F','28007','M1823072687','28007','es_transportation',39.4,0
173,'C1080032135','6','F','28007','M1823072687','28007','es_transportation',0.43,0
173,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',49.27,0
173,'C1014124305','1','M','28007','M348934600','28007','es_transportation',1.55,0
173,'C351880818','1','M','28007','M1823072687','28007','es_transportation',29.74,0
173,'C1423633034','2','M','28007','M348934600','28007','es_transportation',21.95,0
173,'C892313955','3','M','28007','M1823072687','28007','es_transportation',12.27,0
173,'C2000956624','4','M','28007','M1823072687','28007','es_transportation',15.29,0
173,'C2112751068','5','F','28007','M348934600','28007','es_transportation',41.84,0
173,'C114388565','4','M','28007','M348934600','28007','es_transportation',14.54,0
173,'C1476101537','3','F','28007','M1823072687','28007','es_transportation',38.29,0
173,'C634714812','3','M','28007','M1823072687','28007','es_transportation',42.29,0
173,'C1370556911','1','M','28007','M1823072687','28007','es_transportation',77.63,0
173,'C346030769','5','F','28007','M1823072687','28007','es_transportation',38.09,0
173,'C859741683','5','F','28007','M1823072687','28007','es_transportation',28.8,0
173,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',23.34,0
173,'C1038879380','2','F','28007','M1823072687','28007','es_transportation',65.98,0
173,'C1995039136','2','M','28007','M1823072687','28007','es_transportation',29.98,0
173,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',20.58,0
173,'C630392370','3','F','28007','M1823072687','28007','es_transportation',44.37,0
173,'C798268011','3','F','28007','M1823072687','28007','es_transportation',42.2,0
173,'C476466255','2','M','28007','M1823072687','28007','es_transportation',14.29,0
173,'C901739086','2','M','28007','M1823072687','28007','es_transportation',67.93,0
173,'C918296398','2','F','28007','M1823072687','28007','es_transportation',42.41,0
173,'C183456137','1','M','28007','M1913465890','28007','es_health',44.86,0
173,'C202531238','4','F','28007','M85975013','28007','es_food',10.59,0
173,'C190521845','3','M','28007','M1823072687','28007','es_transportation',0.63,0
173,'C1480799932','6','M','28007','M1823072687','28007','es_transportation',24.12,0
173,'C798657650','3','M','28007','M1823072687','28007','es_transportation',23.07,0
173,'C1710387865','6','M','28007','M348934600','28007','es_transportation',81.39,0
173,'C553121592','3','F','28007','M348934600','28007','es_transportation',21.24,0
173,'C632538178','3','M','28007','M348934600','28007','es_transportation',53.21,0
173,'C1293338653','4','F','28007','M1823072687','28007','es_transportation',13.5,0
173,'C1687751654','3','M','28007','M1823072687','28007','es_transportation',30.87,0
173,'C1416816772','2','F','28007','M348934600','28007','es_transportation',21.94,0
173,'C1769927077','2','F','28007','M1823072687','28007','es_transportation',5.97,0
173,'C1010865894','1','F','28007','M1823072687','28007','es_transportation',8.82,0
173,'C170769685','4','M','28007','M1823072687','28007','es_transportation',4.87,0
174,'C1100053869','2','M','28007','M1823072687','28007','es_transportation',11.66,0
174,'C436675850','4','M','28007','M1823072687','28007','es_transportation',13.17,0
174,'C1474149613','2','M','28007','M1823072687','28007','es_transportation',35.73,0
174,'C1396904959','3','M','28007','M1823072687','28007','es_transportation',76.15,0
174,'C512338137','3','M','28007','M1823072687','28007','es_transportation',15.4,0
174,'C363006417','3','M','28007','M1823072687','28007','es_transportation',7.38,0
174,'C1530157952','2','F','28007','M1823072687','28007','es_transportation',57.6,0
174,'C1969886762','4','M','28007','M1823072687','28007','es_transportation',33.92,0
174,'C1855266571','2','M','28007','M1823072687','28007','es_transportation',37.87,0
174,'C1683902488','3','F','28007','M480139044','28007','es_health',138.56,0
174,'C748216113','4','F','28007','M1823072687','28007','es_transportation',39.93,0
174,'C1350409226','5','M','28007','M1823072687','28007','es_transportation',13.95,0
174,'C1765886577','4','F','28007','M1600850729','28007','es_fashion',18.07,0
174,'C1813956515','1','M','28007','M1823072687','28007','es_transportation',46.32,0
174,'C17059521','2','M','28007','M349281107','28007','es_fashion',164.28,0
174,'C1918953803','2','F','28007','M348934600','28007','es_transportation',20.21,0
174,'C1402381285','4','F','28007','M1823072687','28007','es_transportation',30.16,0
174,'C1807259356','3','F','28007','M1823072687','28007','es_transportation',50.08,0
174,'C454240137','5','M','28007','M1535107174','28007','es_wellnessandbeauty',9.09,1
174,'C897057254','2','F','28007','M1823072687','28007','es_transportation',26.69,0
174,'C911139709','3','F','28007','M1913465890','28007','es_health',258.98,0
174,'C1152356495','3','F','28007','M85975013','28007','es_food',61.49,0
174,'C359221218','3','M','28007','M1823072687','28007','es_transportation',31.85,0
174,'C1548142512','4','F','28007','M1823072687','28007','es_transportation',29.25,0
174,'C1058213633','2','M','28007','M1823072687','28007','es_transportation',37.01,0
174,'C1283110336','1','M','28007','M348934600','28007','es_transportation',6.12,0
174,'C752270622','1','F','28007','M1823072687','28007','es_transportation',16.78,0
174,'C809339851','3','F','28007','M1823072687','28007','es_transportation',24.96,0
174,'C1464030920','1','F','28007','M1823072687','28007','es_transportation',14.22,0
174,'C706599076','2','M','28007','M348934600','28007','es_transportation',37.84,0
174,'C200882642','3','M','28007','M1823072687','28007','es_transportation',14.35,0
174,'C1342849651','1','M','28007','M1823072687','28007','es_transportation',30.42,0
174,'C1278181986','2','F','28007','M348934600','28007','es_transportation',13.3,0
174,'C155920620','2','M','28007','M348934600','28007','es_transportation',12.82,0
174,'C1622415837','2','F','28007','M348934600','28007','es_transportation',43.68,0
174,'C391642320','3','F','28007','M1823072687','28007','es_transportation',45.72,0
174,'C1341517098','4','F','28007','M1823072687','28007','es_transportation',25.78,0
174,'C2118328869','2','F','28007','M1823072687','28007','es_transportation',31.62,0
174,'C615155713','6','F','28007','M1823072687','28007','es_transportation',33.26,0
174,'C2058916086','2','F','28007','M85975013','28007','es_food',12.45,0
174,'C10263180','3','F','28007','M348934600','28007','es_transportation',42.47,0
174,'C970704037','2','M','28007','M348934600','28007','es_transportation',2.02,0
174,'C1807970113','4','F','28007','M1823072687','28007','es_transportation',23.93,0
174,'C65683893','3','F','28007','M1823072687','28007','es_transportation',16.26,0
174,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',1.74,0
174,'C1647801193','4','M','28007','M1946091778','28007','es_wellnessandbeauty',115.1,0
174,'C509860014','6','F','28007','M1823072687','28007','es_transportation',28.86,0
174,'C1213984358','2','F','28007','M1823072687','28007','es_transportation',44.47,0
174,'C976232384','3','M','28007','M1823072687','28007','es_transportation',49.56,0
174,'C607062277','3','M','28007','M840466850','28007','es_tech',223.93,0
174,'C339931011','4','M','28007','M1823072687','28007','es_transportation',12.02,0
174,'C1360225709','5','F','28007','M348934600','28007','es_transportation',50.33,0
174,'C1292770722','4','F','28007','M85975013','28007','es_food',30.11,0
174,'C1047374909','6','F','28007','M1823072687','28007','es_transportation',30.93,0
174,'C142251484','6','M','28007','M1823072687','28007','es_transportation',4.26,0
174,'C1145304322','3','F','28007','M348934600','28007','es_transportation',24.34,0
174,'C1014347664','6','M','28007','M1823072687','28007','es_transportation',7.68,0
174,'C133432771','2','F','28007','M1823072687','28007','es_transportation',20.31,0
174,'C885081673','3','M','28007','M348934600','28007','es_transportation',34.6,0
174,'C371570992','6','M','28007','M1823072687','28007','es_transportation',58,0
174,'C833126375','4','M','28007','M1823072687','28007','es_transportation',20.96,0
174,'C1511497789','1','F','28007','M1823072687','28007','es_transportation',47.4,0
174,'C832611882','3','M','28007','M1823072687','28007','es_transportation',41.63,0
174,'C2005070127','2','F','28007','M1823072687','28007','es_transportation',15.6,0
174,'C1893753407','2','F','28007','M1823072687','28007','es_transportation',7.83,0
174,'C885283469','1','F','28007','M1823072687','28007','es_transportation',48.17,0
174,'C272748313','4','M','28007','M1823072687','28007','es_transportation',29.33,0
174,'C1853381059','4','M','28007','M1823072687','28007','es_transportation',16.35,0
174,'C842993265','2','F','28007','M1823072687','28007','es_transportation',3.28,0
174,'C2117326082','4','M','28007','M348934600','28007','es_transportation',33.67,0
174,'C2075898645','2','F','28007','M1823072687','28007','es_transportation',33.76,0
174,'C485578112','3','F','28007','M348934600','28007','es_transportation',9.82,0
174,'C739589782','2','F','28007','M1823072687','28007','es_transportation',6.83,0
174,'C1209743372','4','F','28007','M1823072687','28007','es_transportation',24.64,0
174,'C1468001998','3','F','28007','M1823072687','28007','es_transportation',47.13,0
174,'C118437987','2','M','28007','M1823072687','28007','es_transportation',40.1,0
174,'C848308923','3','M','28007','M348934600','28007','es_transportation',12.61,0
174,'C1771632349','4','M','28007','M85975013','28007','es_food',12.53,0
174,'C156162339','2','F','28007','M1823072687','28007','es_transportation',34.48,0
174,'C250546729','4','M','28007','M1823072687','28007','es_transportation',28,0
174,'C1647495093','3','M','28007','M1823072687','28007','es_transportation',44.65,0
174,'C1489632788','3','F','28007','M348934600','28007','es_transportation',57.4,0
174,'C1215446912','2','F','28007','M1823072687','28007','es_transportation',51.28,0
174,'C1365609574','4','M','28007','M1823072687','28007','es_transportation',17.97,0
174,'C742784538','3','M','28007','M1823072687','28007','es_transportation',3.31,0
174,'C1188590334','6','F','28007','M1823072687','28007','es_transportation',18.53,0
174,'C616472041','2','M','28007','M1823072687','28007','es_transportation',17.72,0
174,'C75208519','2','M','28007','M1053599405','28007','es_health',92.76,0
174,'C587016440','5','M','28007','M1823072687','28007','es_transportation',13.18,0
174,'C1499092508','5','M','28007','M1823072687','28007','es_transportation',7.02,0
174,'C1154612561','1','M','28007','M1823072687','28007','es_transportation',14.86,0
174,'C928479694','5','M','28007','M348934600','28007','es_transportation',5.27,0
174,'C1963617384','2','F','28007','M1823072687','28007','es_transportation',43.45,0
174,'C1613579866','5','M','28007','M1823072687','28007','es_transportation',55.64,0
174,'C1927849279','2','F','28007','M1823072687','28007','es_transportation',19.32,0
174,'C318717540','4','M','28007','M85975013','28007','es_food',23.25,0
174,'C537423962','3','F','28007','M1823072687','28007','es_transportation',37.82,0
174,'C1687903356','1','F','28007','M1053599405','28007','es_health',121.16,0
174,'C150523972','6','M','28007','M1823072687','28007','es_transportation',39.14,0
174,'C1014124305','1','M','28007','M348934600','28007','es_transportation',11.22,0
174,'C1090046399','2','M','28007','M1823072687','28007','es_transportation',31.25,0
174,'C815186263','2','M','28007','M349281107','28007','es_fashion',50.25,0
174,'C914488986','4','M','28007','M348934600','28007','es_transportation',20.52,0
174,'C798268011','3','F','28007','M1823072687','28007','es_transportation',12.41,0
174,'C288684762','3','M','28007','M1823072687','28007','es_transportation',13.55,0
174,'C529135239','3','M','28007','M1823072687','28007','es_transportation',44.86,0
174,'C170002529','2','F','28007','M348934600','28007','es_transportation',41.51,0
174,'C1014313887','5','F','28007','M348934600','28007','es_transportation',56.23,0
174,'C660475396','5','M','28007','M1823072687','28007','es_transportation',27.26,0
174,'C755108533','4','F','28007','M348934600','28007','es_transportation',5.46,0
174,'C961154945','3','M','28007','M1823072687','28007','es_transportation',15.14,0
174,'C926672832','2','M','28007','M1823072687','28007','es_transportation',16.14,0
174,'C1394467199','3','M','28007','M348934600','28007','es_transportation',26.87,0
174,'C1435043122','5','M','28007','M1823072687','28007','es_transportation',32.07,0
174,'C1336232196','3','F','28007','M85975013','28007','es_food',9.48,0
174,'C2000956624','4','M','28007','M1913465890','28007','es_health',22.29,0
174,'C1769927077','2','F','28007','M1823072687','28007','es_transportation',22.7,0
174,'C1467832188','3','M','28007','M1823072687','28007','es_transportation',16.41,0
174,'C459123820','2','M','28007','M1823072687','28007','es_transportation',48.2,0
174,'C251630036','4','F','28007','M1823072687','28007','es_transportation',12.31,0
174,'C1469520420','3','F','28007','M1198415165','28007','es_wellnessandbeauty',26.53,0
174,'C1965185304','5','F','28007','M1823072687','28007','es_transportation',13.15,0
174,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',59.46,0
174,'C1078619612','6','F','28007','M348934600','28007','es_transportation',26.7,0
174,'C1511148959','4','F','28007','M1823072687','28007','es_transportation',54.63,0
175,'C444370508','5','F','28007','M1823072687','28007','es_transportation',8.19,0
175,'C1214628974','2','F','28007','M1823072687','28007','es_transportation',5.92,0
175,'C13098029','5','F','28007','M1823072687','28007','es_transportation',10.5,0
175,'C5079947','3','F','28007','M1823072687','28007','es_transportation',20.43,0
175,'C667215072','3','F','28007','M1823072687','28007','es_transportation',23.02,0
175,'C478503155','2','M','28007','M1823072687','28007','es_transportation',24.6,0
175,'C1591908890','2','M','28007','M85975013','28007','es_food',29.73,0
175,'C686064678','2','F','28007','M1823072687','28007','es_transportation',2.2,0
175,'C1597977404','2','F','28007','M1823072687','28007','es_transportation',27.6,0
175,'C871505790','2','F','28007','M1946091778','28007','es_wellnessandbeauty',140.7,0
175,'C2095429384','2','F','28007','M348934600','28007','es_transportation',29.24,0
175,'C1453275851','3','F','28007','M348934600','28007','es_transportation',8.45,0
175,'C364273844','3','F','28007','M1823072687','28007','es_transportation',3.78,0
175,'C892377311','2','M','28007','M1823072687','28007','es_transportation',12.6,0
175,'C1134229140','3','M','28007','M1823072687','28007','es_transportation',26.15,0
175,'C1126112663','4','M','28007','M1823072687','28007','es_transportation',56.97,0
175,'C755108533','4','F','28007','M1823072687','28007','es_transportation',15.81,0
175,'C602498884','2','F','28007','M348934600','28007','es_transportation',17.91,0
175,'C1173530601','2','M','28007','M45060432','28007','es_hotelservices',5.47,0
175,'C1648096390','5','M','28007','M348934600','28007','es_transportation',3.67,0
175,'C897057254','2','F','28007','M1823072687','28007','es_transportation',8.23,0
175,'C2084267589','3','F','28007','M1823072687','28007','es_transportation',57.86,0
175,'C747590731','3','F','28007','M348934600','28007','es_transportation',29.03,0
175,'C43130617','2','M','28007','M1823072687','28007','es_transportation',8.02,0
175,'C1943367280','3','F','28007','M1823072687','28007','es_transportation',34.41,0
175,'C826734487','4','F','28007','M348934600','28007','es_transportation',39.46,0
175,'C1873506157','1','M','28007','M209847108','28007','es_wellnessandbeauty',86.88,0
175,'C694265356','3','F','28007','M1823072687','28007','es_transportation',51.6,0
175,'C1740393527','2','F','28007','M85975013','28007','es_food',29.77,0
175,'C1720950881','6','F','28007','M50039827','28007','es_health',107.72,0
175,'C968819483','3','F','28007','M1823072687','28007','es_transportation',26.28,0
175,'C1440474435','2','M','28007','M1823072687','28007','es_transportation',43.06,0
175,'C430171917','2','M','28007','M1823072687','28007','es_transportation',39.84,0
175,'C15777324','2','F','28007','M1823072687','28007','es_transportation',20.05,0
175,'C2014169866','4','F','28007','M1823072687','28007','es_transportation',15.95,0
175,'C571527976','4','F','28007','M349281107','28007','es_fashion',41.27,0
175,'C1609425799','1','F','28007','M85975013','28007','es_food',25.73,0
175,'C356750222','2','M','28007','M1823072687','28007','es_transportation',14.37,0
175,'C827822455','3','M','28007','M85975013','28007','es_food',26.17,0
175,'C1134994937','5','M','28007','M1823072687','28007','es_transportation',33.62,0
175,'C2112751068','5','F','28007','M348934600','28007','es_transportation',16.42,0
175,'C98091448','2','F','28007','M1823072687','28007','es_transportation',22.33,0
175,'C1387070447','2','M','28007','M1053599405','28007','es_health',47.19,0
175,'C159913055','3','F','28007','M1823072687','28007','es_transportation',25.29,0
175,'C817389751','5','F','28007','M1823072687','28007','es_transportation',27.59,0
175,'C597262762','3','F','28007','M1823072687','28007','es_transportation',6.1,0
175,'C1239184141','2','F','28007','M348934600','28007','es_transportation',14.53,0
175,'C106931168','3','F','28007','M1823072687','28007','es_transportation',2.13,0
175,'C1827331929','3','F','28007','M1823072687','28007','es_transportation',32.68,0
175,'C935791733','3','U','28007','M1823072687','28007','es_transportation',6.31,0
175,'C1197304790','3','M','28007','M1823072687','28007','es_transportation',8.13,0
175,'C249907687','6','F','28007','M1823072687','28007','es_transportation',33.67,0
175,'C1981764666','4','F','28007','M45060432','28007','es_hotelservices',54.46,0
175,'C1685492470','2','F','28007','M1823072687','28007','es_transportation',71.64,0
175,'C1434853621','1','F','28007','M348934600','28007','es_transportation',33.13,0
175,'C1890779401','5','F','28007','M1823072687','28007','es_transportation',68.26,0
175,'C521436442','3','F','28007','M1823072687','28007','es_transportation',7.73,0
175,'C797980818','3','M','28007','M1823072687','28007','es_transportation',10.97,0
175,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',42.31,0
175,'C187514477','3','M','28007','M1823072687','28007','es_transportation',4.95,0
175,'C839245179','2','F','28007','M151143676','28007','es_barsandrestaurants',2.4,0
175,'C1501124312','4','M','28007','M1823072687','28007','es_transportation',5.6,0
175,'C173276320','2','F','28007','M348934600','28007','es_transportation',1.62,0
175,'C1014347664','6','M','28007','M1823072687','28007','es_transportation',23.85,0
175,'C819388154','6','M','28007','M1823072687','28007','es_transportation',26.62,0
175,'C800379810','2','F','28007','M348934600','28007','es_transportation',23.28,0
175,'C1194320883','4','F','28007','M348934600','28007','es_transportation',31.43,0
175,'C1477499235','3','F','28007','M1823072687','28007','es_transportation',53.72,0
175,'C1409858085','2','F','28007','M85975013','28007','es_food',37.63,0
175,'C809708190','1','F','28007','M1053599405','28007','es_health',13.56,0
175,'C1575367607','3','F','28007','M348934600','28007','es_transportation',22.79,0
175,'C38227648','2','M','28007','M348934600','28007','es_transportation',17.94,0
175,'C270217031','3','F','28007','M1600850729','28007','es_fashion',0.41,0
175,'C528277773','0','F','28007','M1823072687','28007','es_transportation',22.71,0
175,'C1590346257','1','F','28007','M85975013','28007','es_food',19.64,0
175,'C1295945354','2','F','28007','M1823072687','28007','es_transportation',6.46,0
175,'C11668910','2','F','28007','M1823072687','28007','es_transportation',18.6,0
175,'C1104044396','1','M','28007','M1823072687','28007','es_transportation',5.83,0
175,'C881776576','2','M','28007','M1823072687','28007','es_transportation',25.85,0
175,'C1161927918','2','F','28007','M1823072687','28007','es_transportation',32.95,0
175,'C373567366','4','F','28007','M1823072687','28007','es_transportation',46.08,0
175,'C798889135','3','M','28007','M1823072687','28007','es_transportation',22.83,0
175,'C241071592','2','M','28007','M348934600','28007','es_transportation',28.03,0
175,'C1971153898','3','M','28007','M1823072687','28007','es_transportation',1.7,0
175,'C417225282','2','F','28007','M1823072687','28007','es_transportation',40.95,0
175,'C398651508','4','F','28007','M1823072687','28007','es_transportation',12.12,0
175,'C1224222502','1','M','28007','M1823072687','28007','es_transportation',47.98,0
175,'C1261640227','3','M','28007','M1823072687','28007','es_transportation',42.58,0
175,'C1429394820','3','M','28007','M1823072687','28007','es_transportation',22.22,0
175,'C886993530','3','M','28007','M1823072687','28007','es_transportation',12.84,0
175,'C1732752834','3','M','28007','M1823072687','28007','es_transportation',9.37,0
175,'C259132706','6','F','28007','M1823072687','28007','es_transportation',35.19,0
175,'C1913314890','3','F','28007','M1823072687','28007','es_transportation',51.47,0
175,'C1080032135','6','F','28007','M1823072687','28007','es_transportation',23.48,0
175,'C1143297842','2','M','28007','M85975013','28007','es_food',69.95,0
175,'C1781924994','1','M','28007','M85975013','28007','es_food',47.85,0
175,'C1158752013','2','F','28007','M1823072687','28007','es_transportation',9.4,0
175,'C1861455727','2','F','28007','M1823072687','28007','es_transportation',37.71,0
175,'C734817849','2','M','28007','M1823072687','28007','es_transportation',12.89,0
175,'C1558014544','3','M','28007','M1823072687','28007','es_transportation',56.23,0
175,'C2136422351','2','F','28007','M348934600','28007','es_transportation',64.69,0
